unix,low,high,open,close,volume,datetime,vol_fiat
1618358400,1909.92,2042.0,1927.02,2031.09,31462.01806308,2021-04-14,63902190.26774115
1618272000,1792.83,1938.0,1794.12,1926.95,23380.99627634,2021-04-13,45054010.77469336
1618185600,1769.0,1840.99,1803.77,1794.18,15376.86719462,2021-04-12,27588867.58324331
1618099200,1764.99,1806.8,1788.21,1803.94,7977.70932058,2021-04-11,14391308.951767085
1618012800,1732.0,1825.0,1738.2,1788.94,15976.12350831,2021-04-10,28580326.388956092
1617926400,1725.64,1770.12,1747.33,1738.71,8918.71226892,2021-04-09,15507054.209093895
1617840000,1644.3,1750.0,1656.86,1747.36,12322.70031618,2021-04-08,21532193.624480285
1617753600,1629.88,1794.0,1780.79,1656.86,28861.72833539,2021-04-07,47819843.20977427
1617667200,1729.46,1820.15,1783.68,1780.82,17875.69196954,2021-04-06,31833389.77319622
1617580800,1708.0,1804.0,1768.01,1784.03,12821.52039064,2021-04-05,22873977.02251348
1617494400,1695.0,1785.0,1715.54,1766.82,10296.04049692,2021-04-04,18191250.270768195
1617408000,1707.0,1819.0,1815.0,1715.95,16323.15797033,2021-04-03,28009722.91918776
1617321600,1655.46,1825.41,1671.17,1816.16,21830.37186986,2021-04-02,39647448.17516494
1617235200,1603.7,1685.0,1636.12,1671.87,16764.69093545,2021-04-01,28028383.834250785
1617148800,1510.21,1658.88,1569.24,1636.64,25710.47482792,2021-03-31,42078791.52236699
1617062400,1516.76,1584.44,1539.75,1569.97,12169.7643631,2021-03-30,19106164.957136106
1616976000,1423.74,1561.0,1430.95,1540.43,20459.74440659,2021-03-29,31516804.076243438
1616889600,1407.0,1462.95,1451.77,1431.33,7997.70153754,2021-03-28,11447350.141727127
1616803200,1411.6,1467.42,1441.2,1452.8,9389.40098497,2021-03-27,13640921.750964414
1616716800,1348.06,1442.25,1348.06,1441.95,12246.17136475,2021-03-26,17658366.799401265
1616630400,1312.83,1375.07,1340.5,1349.03,31488.49255159,2021-03-25,42478921.106871456
1616544000,1310.0,1471.66,1410.05,1341.05,27508.86578351,2021-03-24,36890764.45897608
1616457600,1387.45,1454.0,1412.74,1410.63,21891.00729336,2021-03-23,30880111.618232418
1616371200,1390.38,1518.16,1503.07,1412.41,25490.60755091,2021-03-22,36003189.0109808
1616284800,1477.77,1528.76,1518.77,1502.0,18572.3773268,2021-03-21,27895710.7448536
1616198400,1515.0,1565.0,1522.37,1519.8,13073.16376918,2021-03-20,19868594.296399765
1616112000,1458.42,1545.8,1491.34,1522.82,14668.73628111,2021-03-19,22337844.983599927
1616025600,1478.94,1544.0,1521.44,1492.14,17242.73924708,2021-03-18,25728580.940137953
1615939200,1466.36,1535.05,1516.87,1522.02,17611.91311559,2021-03-17,26805684.00019029
1615852800,1439.1,1528.0,1505.96,1516.85,21571.22895449,2021-03-16,32720318.63961816
1615766400,1460.23,1580.0,1546.81,1505.43,32687.68270995,2021-03-15,49209018.18204003
1615680000,1530.0,1581.6,1575.08,1546.17,16266.83574607,2021-03-14,25151293.425501056
1615593600,1446.01,1595.0,1476.34,1575.08,26381.8003634,2021-03-13,41553446.116384074
1615507200,1444.0,1536.6,1527.3,1476.6,25612.00052073,2021-03-12,37818679.96890991
1615420800,1446.3,1540.0,1507.81,1528.04,26991.23749917,2021-03-11,41243690.54823173
1615334400,1475.0,1579.61,1571.61,1507.5,25903.90888629,2021-03-10,39050142.64608217
1615248000,1512.77,1572.35,1545.48,1571.8,22201.75201605,2021-03-09,34896713.81882739
1615161600,1401.65,1552.5,1445.86,1545.45,25166.00261054,2021-03-08,38892798.73445904
1615075200,1369.69,1453.68,1383.74,1446.73,20703.38503811,2021-03-07,29952208.236184876
1614988800,1274.39,1400.78,1284.0,1385.23,23791.31133151,2021-03-06,32956438.1957476
1614902400,1210.64,1299.59,1287.69,1282.9,21897.40090996,2021-03-05,28092175.627387688
1614816000,1258.0,1347.62,1302.34,1287.64,23124.16851817,2021-03-04,29775604.350736424
1614729600,1223.61,1373.21,1232.99,1303.25,26492.15072078,2021-03-03,34525895.42685653
1614643200,1205.85,1332.36,1305.2,1232.59,27570.3780856,2021-03-02,33982972.3245297
1614556800,1167.48,1307.42,1174.52,1305.09,26963.60602166,2021-03-01,35189932.58280825
1614470400,1075.0,1220.45,1212.52,1174.76,37136.82652508,2021-02-28,43626858.328602985
1614384000,1186.92,1267.0,1198.22,1213.05,17142.5041213,2021-02-27,20794714.624342963
1614297600,1155.53,1293.54,1221.28,1199.87,38970.80516271,2021-02-26,46759899.99058084
1614211200,1202.36,1366.5,1335.79,1222.16,28065.94529975,2021-02-25,34301075.707542464
1614124800,1233.88,1419.5,1297.05,1335.4,49566.20855158,2021-02-24,66190714.89977994
